"id1","id2","X_firstname_","X_lastname_","X_email_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match"
54978,73539,0,1,0,0,0,0,0,0,0,NA,NA,NA,0
5389,78380,0,1,0,0,0,0,0,0,1,0,0,0,0
27116,97879,0,1,0,0,0,0,0,0,1,1,1,1,1
74949,92305,0,1,0,0,0,0,0,1,0,0,0,0,0
54308,54737,0,1,0,0,0,0,0,1,0,0,0,1,0
445,41322,0,1,0,0,0,0,0,1,0,0,1,0,0
11044,44254,0,1,0,0,0,0,0,1,0,0,1,1,0
24758,25706,0,1,0,0,0,0,0,1,0,1,0,0,0
51174,68788,0,1,0,0,0,0,0,1,0,1,0,1,0
27988,42202,0,1,0,0,0,0,0,1,0,1,1,0,0
7607,53184,0,1,0,0,0,0,0,1,0,NA,NA,NA,0
32561,88120,0,1,0,0,0,0,0,1,1,0,0,0,0
59977,76771,0,1,0,0,0,0,1,0,0,0,0,0,0
71852,73873,0,1,0,0,0,0,1,0,0,0,0,1,0
1634,12745,0,1,0,0,0,0,1,0,0,0,1,0,0
50283,78541,0,1,0,0,0,0,1,0,0,0,1,1,0
16506,64975,0,1,0,0,0,0,1,0,0,1,0,0,0
36212,63810,0,1,0,0,0,0,1,0,0,1,0,1,0
40750,57729,0,1,0,0,0,0,1,0,0,1,1,0,0
50994,67421,0,1,0,0,0,0,1,0,0,NA,NA,NA,0
25737,85207,0,1,0,0,0,0,1,0,1,0,0,0,0
26207,84634,0,1,0,0,0,0,1,0,1,0,0,1,0
19882,55772,0,1,0,0,0,0,1,0,1,0,1,0,0
19218,37273,0,1,0,0,0,0,1,0,1,0,1,1,0
42744,60515,0,1,0,0,0,0,1,0,1,1,0,0,0
11947,51082,0,1,0,0,0,0,1,0,1,1,0,1,0
65531,76468,0,1,0,0,0,0,1,0,1,1,1,0,0
36970,63731,0,1,0,0,0,0,1,0,1,1,1,1,0
19499,60943,0,1,0,0,0,0,1,1,0,0,0,0,0
61896,72335,0,1,0,0,0,0,1,1,0,0,0,1,0
64484,70619,0,1,0,0,0,0,1,1,0,0,1,0,0
5953,81415,0,1,0,0,0,0,1,1,0,0,1,1,0
14274,81049,0,1,0,0,0,0,1,1,0,1,0,0,0
36233,60691,0,1,0,0,0,0,1,1,0,1,0,1,0
29584,48453,0,1,0,0,0,0,1,1,0,1,1,0,0
40103,42115,0,1,0,0,0,0,1,1,0,NA,NA,NA,0
79240,83198,0,1,0,0,0,0,1,1,1,0,0,0,0
126,70860,0,1,0,0,0,0,1,1,1,0,0,1,0
39647,64785,0,1,0,0,0,0,1,1,1,0,1,0,0
30770,89588,0,1,0,0,0,0,1,1,1,0,1,1,0
7121,57880,0,1,0,0,0,0,1,1,1,1,0,0,0
32177,73218,0,1,0,0,0,0,1,1,1,1,1,0,0
26676,29133,0,1,0,0,0,0,1,1,1,1,1,1,1
46031,56178,0,1,0,0,0,1,0,0,0,0,0,0,0
8179,61939,0,1,0,0,0,1,0,0,0,0,0,1,0
35940,55521,0,1,0,0,0,1,0,0,0,0,1,0,0
1489,33531,0,1,0,0,0,1,0,0,0,0,1,1,0
13309,75881,0,1,0,0,0,1,0,0,0,1,0,0,0
42640,60061,0,1,0,0,0,1,0,0,0,1,0,1,0
63864,84725,0,1,0,0,0,1,0,0,0,1,1,0,0
51622,62281,0,1,0,0,0,1,0,0,0,NA,NA,NA,0
950,13148,0,1,0,0,0,1,0,0,1,0,0,0,0
89612,95265,0,1,0,0,0,1,0,1,0,0,0,0,0
50142,99715,0,1,0,0,0,1,0,1,0,0,0,1,0
53854,77933,0,1,0,0,0,1,0,1,0,0,1,0,0
65188,67431,0,1,0,0,0,1,0,1,0,0,1,1,0
30867,45934,0,1,0,0,0,1,0,1,0,1,0,0,0
673,93607,0,1,0,0,0,1,0,1,0,1,0,1,0
74679,79615,0,1,0,0,0,1,0,1,0,NA,NA,NA,0
47006,97135,0,1,0,0,0,1,0,1,1,0,0,0,0
20092,34190,0,1,0,0,0,1,0,1,1,0,0,1,0
87264,99647,0,1,0,0,0,1,0,1,1,1,0,0,0
31841,81578,0,1,0,0,0,1,1,0,0,0,0,0,0
544,26246,0,1,0,0,0,1,1,0,0,0,0,1,0
6563,61990,0,1,0,0,0,1,1,0,0,0,1,0,0
45272,59811,0,1,0,0,0,1,1,0,0,0,1,1,0
61860,65425,0,1,0,0,0,1,1,0,0,1,0,0,0
25608,35249,0,1,0,0,0,1,1,0,0,1,0,1,0
54874,56696,0,1,0,0,0,1,1,0,0,1,1,0,0
43172,66127,0,1,0,0,0,1,1,0,0,NA,NA,NA,0
68809,98055,0,1,0,0,0,1,1,0,1,0,0,0,0
83804,92862,0,1,0,0,0,1,1,0,1,0,0,1,0
40505,53885,0,1,0,0,0,1,1,0,1,0,1,0,0
42935,66936,0,1,0,0,0,1,1,0,1,0,1,1,0
21048,98748,0,1,0,0,0,1,1,0,1,1,0,0,0
50573,94361,0,1,0,0,0,1,1,0,1,1,0,1,0
34745,59834,0,1,0,0,0,1,1,0,1,1,1,1,1
27504,28177,0,1,0,0,0,1,1,1,0,0,0,0,0
5389,59027,0,1,0,0,0,1,1,1,0,0,0,1,0
48521,78445,0,1,0,0,0,1,1,1,0,0,1,0,0
10521,19146,0,1,0,0,0,1,1,1,0,0,1,1,0
14878,76740,0,1,0,0,0,1,1,1,0,1,0,0,0
72894,99872,0,1,0,0,0,1,1,1,0,1,0,1,0
76471,76861,0,1,0,0,0,1,1,1,0,1,1,0,0
21128,43806,0,1,0,0,0,1,1,1,0,NA,NA,NA,0
27990,79639,0,1,0,0,0,1,1,1,1,0,0,0,0
39713,80972,0,1,0,0,0,1,1,1,1,0,1,0,0
45804,98039,0,1,0,0,0,1,1,1,1,1,0,0,0
39152,73002,0,1,0,0,0,1,1,1,1,1,1,1,1
45978,81932,0,1,0,0,1,0,0,0,0,0,0,0,0
64234,64632,0,1,0,0,1,0,0,0,0,0,0,1,0
18661,87085,0,1,0,0,1,0,0,0,0,0,1,0,0
39636,75660,0,1,0,0,1,0,0,0,0,0,1,1,0
41936,52511,0,1,0,0,1,0,0,0,0,1,0,0,0
2380,46010,0,1,0,0,1,0,0,0,0,1,0,1,0
77975,99259,0,1,0,0,1,0,0,0,0,1,1,0,0
53349,84018,0,1,0,0,1,0,0,0,0,NA,NA,NA,0
86070,87149,0,1,0,0,1,0,0,0,1,0,0,0,0
1246,50757,0,1,0,0,1,0,0,0,1,0,1,0,0
46269,94844,0,1,0,0,1,0,0,1,0,0,0,0,0
413,82206,0,1,0,0,1,0,0,1,0,0,0,1,0
64957,94846,0,1,0,0,1,0,0,1,0,0,1,0,0
19272,36958,0,1,0,0,1,0,0,1,0,0,1,1,0
7420,53824,0,1,0,0,1,0,0,1,0,1,0,0,0
23681,40374,0,1,0,0,1,0,0,1,0,1,0,1,0
24417,86968,0,1,0,0,1,0,0,1,0,NA,NA,NA,0
14236,16678,0,1,0,0,1,0,0,1,1,0,0,0,0
65355,96712,0,1,0,0,1,0,0,1,1,0,0,1,0
67844,94038,0,1,0,0,1,0,1,0,0,0,0,0,0
25588,77848,0,1,0,0,1,0,1,0,0,0,0,1,0
55873,91032,0,1,0,0,1,0,1,0,0,0,1,0,0
17323,87799,0,1,0,0,1,0,1,0,0,0,1,1,0
39412,74931,0,1,0,0,1,0,1,0,0,1,0,0,0
14723,36233,0,1,0,0,1,0,1,0,0,1,0,1,0
59963,88838,0,1,0,0,1,0,1,0,0,NA,NA,NA,0
48781,58963,0,1,0,0,1,0,1,0,1,0,0,0,0
1854,77133,0,1,0,0,1,0,1,0,1,0,0,1,0
52088,96600,0,1,0,0,1,0,1,0,1,0,1,0,0
15617,29541,0,1,0,0,1,0,1,0,1,1,0,0,0
12923,68235,0,1,0,0,1,0,1,0,1,1,0,1,0
12812,52362,0,1,0,0,1,0,1,0,1,1,1,1,1
64730,94642,0,1,0,0,1,0,1,1,0,0,0,0,0
21828,58277,0,1,0,0,1,0,1,1,0,0,0,1,0
34076,38713,0,1,0,0,1,0,1,1,0,0,1,0,0
39401,85259,0,1,0,0,1,0,1,1,0,1,0,0,0
9693,83933,0,1,0,0,1,0,1,1,0,NA,NA,NA,0
22962,69208,0,1,0,0,1,0,1,1,1,0,0,0,0
36118,66453,0,1,0,0,1,0,1,1,1,0,1,0,0
21959,75749,0,1,0,0,1,0,1,1,1,1,0,0,0
40815,85155,0,1,0,0,1,0,1,1,1,1,1,1,1
36276,46437,0,1,0,0,1,1,0,0,0,0,0,0,0
21238,66193,0,1,0,0,1,1,0,0,0,0,0,1,0
15023,92303,0,1,0,0,1,1,0,0,0,0,1,0,0
51322,75052,0,1,0,0,1,1,0,0,0,0,1,1,0
44539,85494,0,1,0,0,1,1,0,0,0,1,0,0,0
2747,32588,0,1,0,0,1,1,0,0,0,1,0,1,0
74498,88908,0,1,0,0,1,1,0,0,0,1,1,0,0
3391,43375,0,1,0,0,1,1,0,0,0,NA,NA,NA,0
60999,67472,0,1,0,0,1,1,0,0,1,0,0,0,0
9897,40911,0,1,0,0,1,1,0,0,1,0,0,1,0
6620,45532,0,1,0,0,1,1,0,0,1,1,1,1,1
27488,78986,0,1,0,0,1,1,0,1,0,0,0,0,0
14516,93605,0,1,0,0,1,1,0,1,0,0,1,0,0
21304,39083,0,1,0,0,1,1,0,1,0,1,0,0,0
77441,95645,0,1,0,0,1,1,0,1,0,1,1,1,0
59998,66417,0,1,0,0,1,1,0,1,1,0,0,0,0
57837,97528,0,1,0,0,1,1,0,1,1,0,1,0,0
68072,93235,0,1,0,0,1,1,0,1,1,1,0,0,0
55817,71102,0,1,0,0,1,1,0,1,1,1,1,1,1
7167,52776,0,1,0,0,1,1,1,0,0,0,0,0,0
58871,88083,0,1,0,0,1,1,1,0,0,0,0,1,0
74453,79835,0,1,0,0,1,1,1,0,0,0,1,0,0
20538,45179,0,1,0,0,1,1,1,0,0,1,0,0,0
9187,54347,0,1,0,0,1,1,1,0,1,0,0,0,0
69145,78402,0,1,0,0,1,1,1,0,1,0,1,0,0
185,6066,0,1,0,0,1,1,1,0,1,1,0,0,0
6879,80955,0,1,0,0,1,1,1,0,1,1,1,0,0
69650,89023,0,1,0,0,1,1,1,0,1,1,1,1,1
45841,76471,0,1,0,0,1,1,1,1,0,0,0,0,0
62345,68725,0,1,0,0,1,1,1,1,0,1,1,1,0
1269,55854,0,1,0,0,1,1,1,1,1,0,0,0,0
2040,73992,0,1,0,0,1,1,1,1,1,0,0,1,0
13115,58959,0,1,0,0,1,1,1,1,1,0,1,0,0
37067,73735,0,1,0,0,1,1,1,1,1,1,0,0,0
36954,68719,0,1,0,0,1,1,1,1,1,1,1,1,1
47518,82353,0,1,0,1,0,0,0,0,0,0,0,0,0
27547,70869,0,1,0,1,0,0,0,0,0,0,0,1,0
42018,79881,0,1,0,1,0,0,0,0,0,0,1,0,0
45147,64634,0,1,0,1,0,0,0,0,0,0,1,1,0
29104,91187,0,1,0,1,0,0,0,0,0,1,0,0,0
8859,23288,0,1,0,1,0,0,0,0,0,1,0,1,0
25749,93375,0,1,0,1,0,0,0,0,0,1,1,0,0
21554,45479,0,1,0,1,0,0,0,0,0,NA,NA,NA,0
22020,31517,0,1,0,1,0,0,0,0,1,0,0,0,0
16445,46127,0,1,0,1,0,0,0,1,0,0,0,0,0
42947,50539,0,1,0,1,0,0,0,1,0,0,0,1,0
4954,8284,0,1,0,1,0,0,0,1,0,0,1,0,0
8837,67348,0,1,0,1,0,0,0,1,0,0,1,1,0
48166,97759,0,1,0,1,0,0,0,1,0,1,0,0,0
19026,24800,0,1,0,1,0,0,0,1,0,1,0,1,0
8179,84156,0,1,0,1,0,0,0,1,0,1,1,0,0
13394,88308,0,1,0,1,0,0,0,1,0,NA,NA,NA,0
59630,92321,0,1,0,1,0,0,0,1,1,0,0,0,0
85863,93319,0,1,0,1,0,0,0,1,1,0,1,0,0
18899,96893,0,1,0,1,0,0,0,1,1,1,1,1,1
27297,48839,0,1,0,1,0,0,1,0,0,0,0,0,0
27347,44887,0,1,0,1,0,0,1,0,0,0,0,1,0
2374,40520,0,1,0,1,0,0,1,0,0,0,1,0,0
8836,19741,0,1,0,1,0,0,1,0,0,0,1,1,0
17893,42785,0,1,0,1,0,0,1,0,0,1,0,0,0
45546,48242,0,1,0,1,0,0,1,0,0,1,0,1,0
85029,96081,0,1,0,1,0,0,1,0,0,1,1,0,0
59831,85689,0,1,0,1,0,0,1,0,0,NA,NA,NA,0
20573,76037,0,1,0,1,0,0,1,0,1,0,0,0,0
51721,80040,0,1,0,1,0,0,1,0,1,0,0,1,0
19199,85418,0,1,0,1,0,0,1,0,1,0,1,0,0
77017,78480,0,1,0,1,0,0,1,0,1,0,1,1,0
22506,96794,0,1,0,1,0,0,1,0,1,1,0,0,0
1078,85938,0,1,0,1,0,0,1,0,1,1,0,1,0
56323,87703,0,1,0,1,0,0,1,0,1,1,1,0,0
51989,87650,0,1,0,1,0,0,1,1,0,0,0,0,0
47483,82838,0,1,0,1,0,0,1,1,0,0,0,1,0
38105,86504,0,1,0,1,0,0,1,1,0,0,1,0,0
3551,69355,0,1,0,1,0,0,1,1,0,NA,NA,NA,0
17898,44757,0,1,0,1,0,0,1,1,1,0,0,0,0
503,36579,0,1,0,1,0,0,1,1,1,0,1,0,0
13260,98421,0,1,0,1,0,0,1,1,1,1,0,0,0
91494,96842,0,1,0,1,0,1,0,0,0,0,0,0,0
10316,36186,0,1,0,1,0,1,0,0,0,0,0,1,0
90153,98638,0,1,0,1,0,1,0,0,0,0,1,0,0
87009,98303,0,1,0,1,0,1,0,0,0,0,1,1,0
39826,61820,0,1,0,1,0,1,0,0,0,1,0,0,0
30366,82232,0,1,0,1,0,1,0,0,0,1,1,0,0
27716,36194,0,1,0,1,0,1,0,0,0,NA,NA,NA,0
43958,74679,0,1,0,1,0,1,0,0,1,0,0,0,0
15705,59164,0,1,0,1,0,1,0,0,1,0,0,1,0
56424,69294,0,1,0,1,0,1,0,0,1,0,1,0,0
61216,80269,0,1,0,1,0,1,0,1,0,0,0,0,0
1246,47242,0,1,0,1,0,1,0,1,0,0,0,1,0
41121,65079,0,1,0,1,0,1,0,1,0,0,1,0,0
985,78320,0,1,0,1,0,1,0,1,0,1,0,0,0
6474,31694,0,1,0,1,0,1,0,1,0,NA,NA,NA,0
76958,87609,0,1,0,1,0,1,0,1,1,0,0,0,0
29250,61788,0,1,0,1,0,1,0,1,1,0,0,1,0
27454,29748,0,1,0,1,0,1,0,1,1,0,1,0,0
66887,87991,0,1,0,1,0,1,0,1,1,0,1,1,0
70526,98584,0,1,0,1,0,1,0,1,1,1,0,0,0
39526,84129,0,1,0,1,0,1,0,1,1,1,1,1,1
8296,31015,0,1,0,1,0,1,1,0,0,0,0,0,0
12809,31057,0,1,0,1,0,1,1,0,0,0,0,1,0
3613,46091,0,1,0,1,0,1,1,0,0,0,1,0,0
24705,38643,0,1,0,1,0,1,1,0,0,1,0,0,0
23177,73885,0,1,0,1,0,1,1,0,1,0,0,0,0
23054,65472,0,1,0,1,0,1,1,0,1,0,0,1,0
33545,44109,0,1,0,1,0,1,1,0,1,0,1,0,0
58206,78400,0,1,0,1,0,1,1,0,1,1,1,1,1
75820,96268,0,1,0,1,0,1,1,1,0,0,0,0,0
5568,69037,0,1,0,1,0,1,1,1,0,1,1,1,0
87888,92807,0,1,0,1,0,1,1,1,1,0,0,0,0
32796,91942,0,1,0,1,0,1,1,1,1,0,0,1,0
64040,82667,0,1,0,1,0,1,1,1,1,0,1,0,0
17133,68981,0,1,0,1,0,1,1,1,1,1,0,0,0
28553,91815,0,1,0,1,0,1,1,1,1,1,1,0,0
8949,34277,0,1,0,1,0,1,1,1,1,1,1,1,1
58715,96051,0,1,0,1,1,0,0,0,0,0,0,0,0
23679,92075,0,1,0,1,1,0,0,0,0,0,0,1,0
67445,80424,0,1,0,1,1,0,0,0,0,0,1,0,0
77017,80824,0,1,0,1,1,0,0,0,0,0,1,1,0
67790,94973,0,1,0,1,1,0,0,0,0,1,0,0,0
41539,45653,0,1,0,1,1,0,0,0,0,1,0,1,0
12563,94731,0,1,0,1,1,0,0,0,0,NA,NA,NA,0
87774,94451,0,1,0,1,1,0,0,0,1,0,0,0,0
54841,68858,0,1,0,1,1,0,0,0,1,0,1,0,0
22796,25840,0,1,0,1,1,0,0,1,0,0,0,0,0
3292,28636,0,1,0,1,1,0,0,1,0,0,0,1,0
67893,72332,0,1,0,1,1,0,0,1,0,0,1,0,0
56123,91258,0,1,0,1,1,0,0,1,0,1,0,0,0
50257,70883,0,1,0,1,1,0,0,1,0,1,0,1,0
30252,47882,0,1,0,1,1,0,0,1,0,NA,NA,NA,0
81514,83887,0,1,0,1,1,0,0,1,1,0,0,0,0
20362,75750,0,1,0,1,1,0,0,1,1,0,1,0,0
44836,62840,0,1,0,1,1,0,0,1,1,1,0,0,0
26004,30617,0,1,0,1,1,0,0,1,1,1,1,1,1
80830,89167,0,1,0,1,1,0,1,0,0,0,0,0,0
939,65448,0,1,0,1,1,0,1,0,0,0,0,1,0
20414,20791,0,1,0,1,1,0,1,0,0,0,1,0,0
22794,31442,0,1,0,1,1,0,1,0,0,1,0,0,0
60632,71871,0,1,0,1,1,0,1,0,1,0,0,0,0
69657,76880,0,1,0,1,1,0,1,0,1,0,0,1,0
22987,88657,0,1,0,1,1,0,1,0,1,0,1,0,0
14724,96108,0,1,0,1,1,0,1,0,1,1,1,1,1
14223,80830,0,1,0,1,1,0,1,1,0,0,0,0,0
14485,18912,0,1,0,1,1,0,1,1,0,0,1,0,0
33431,56655,0,1,0,1,1,0,1,1,0,1,1,1,0
14520,28740,0,1,0,1,1,0,1,1,1,0,0,0,0
24182,62804,0,1,0,1,1,0,1,1,1,0,0,1,0
31597,41001,0,1,0,1,1,0,1,1,1,0,1,0,0
36228,44658,0,1,0,1,1,0,1,1,1,1,0,0,0
12482,13536,0,1,0,1,1,0,1,1,1,1,1,1,1
35682,53372,0,1,0,1,1,1,0,0,0,0,0,0,0
42069,94731,0,1,0,1,1,1,0,0,0,NA,NA,NA,0
50078,67235,0,1,0,1,1,1,0,0,1,0,0,0,0
61786,86969,0,1,0,1,1,1,0,0,1,0,0,1,0
47203,60079,0,1,0,1,1,1,0,0,1,0,1,0,0
13775,69653,0,1,0,1,1,1,0,0,1,1,0,0,0
5431,43376,0,1,0,1,1,1,0,1,0,1,1,1,0
13387,33992,0,1,0,1,1,1,0,1,1,0,0,0,0
39736,79356,0,1,0,1,1,1,0,1,1,0,0,1,0
19228,74665,0,1,0,1,1,1,0,1,1,0,1,0,0
22289,43715,0,1,0,1,1,1,0,1,1,1,0,0,0
57739,90032,0,1,0,1,1,1,0,1,1,1,1,0,0
76633,83712,0,1,0,1,1,1,0,1,1,1,1,1,1
8540,84101,0,1,0,1,1,1,1,0,0,1,1,1,0
64175,96899,0,1,0,1,1,1,1,0,1,0,0,0,0
7918,60486,0,1,0,1,1,1,1,0,1,0,0,1,0
39331,41962,0,1,0,1,1,1,1,0,1,0,1,0,0
67712,77584,0,1,0,1,1,1,1,0,1,0,1,1,0
11797,23931,0,1,0,1,1,1,1,0,1,1,0,0,0
6817,49079,0,1,0,1,1,1,1,0,1,1,1,1,1
33449,61261,0,1,0,1,1,1,1,1,0,1,1,1,0
4902,29056,0,1,0,1,1,1,1,1,1,0,0,0,0
12567,15223,0,1,0,1,1,1,1,1,1,0,0,1,0
58140,87971,0,1,0,1,1,1,1,1,1,0,1,0,0
46006,71071,0,1,0,1,1,1,1,1,1,0,1,1,0
17748,28456,0,1,0,1,1,1,1,1,1,1,0,0,0
54163,78497,0,1,0,1,1,1,1,1,1,1,1,0,0
2467,40971,0,1,0,1,1,1,1,1,1,1,1,1,1
5345,89543,0,1,1,0,0,0,0,0,0,0,0,0,0
28403,75883,0,1,1,0,0,0,0,0,0,0,0,1,0
50145,81607,0,1,1,0,0,0,0,0,0,0,1,0,0
13187,18474,0,1,1,0,0,0,0,0,0,0,1,1,0
42216,80537,0,1,1,0,0,0,0,0,0,1,0,0,0
32853,71117,0,1,1,0,0,0,0,0,0,1,0,1,0
41878,62794,0,1,1,0,0,0,0,0,0,1,1,0,0
9640,72820,0,1,1,0,0,0,0,0,0,NA,NA,NA,0
68614,96352,0,1,1,0,0,0,0,0,1,1,1,1,1
48342,75042,0,1,1,0,0,0,0,1,0,0,0,0,0
78052,99453,0,1,1,0,0,0,0,1,0,0,0,1,0
7644,62926,0,1,1,0,0,0,0,1,0,0,1,0,0
23426,23599,0,1,1,0,0,0,0,1,0,0,1,1,0
3168,64453,0,1,1,0,0,0,0,1,0,1,0,0,0
62292,94010,0,1,1,0,0,0,0,1,0,1,0,1,0
86592,96236,0,1,1,0,0,0,0,1,0,NA,NA,NA,0
32435,91738,0,1,1,0,0,0,0,1,1,1,1,1,1
87773,90106,0,1,1,0,0,0,1,0,0,0,0,0,0
14082,57038,0,1,1,0,0,0,1,0,0,0,0,1,0
82967,93969,0,1,1,0,0,0,1,0,0,0,1,0,0
52770,58072,0,1,1,0,0,0,1,0,0,0,1,1,0
16219,62884,0,1,1,0,0,0,1,0,0,1,0,0,0
6112,63643,0,1,1,0,0,0,1,0,0,1,0,1,0
6020,66007,0,1,1,0,0,0,1,0,0,NA,NA,NA,0
5262,92027,0,1,1,0,0,0,1,0,1,0,0,0,0
19604,48342,0,1,1,0,0,0,1,0,1,0,0,1,0
84173,98683,0,1,1,0,0,0,1,0,1,0,1,0,0
64094,77430,0,1,1,0,0,0,1,0,1,0,1,1,0
36062,99466,0,1,1,0,0,0,1,0,1,1,0,0,0
138,38159,0,1,1,0,0,0,1,1,0,0,0,0,0
46515,84742,0,1,1,0,0,0,1,1,0,0,0,1,0
53976,93195,0,1,1,0,0,0,1,1,0,0,1,0,0
12376,92339,0,1,1,0,0,0,1,1,0,NA,NA,NA,0
7431,41228,0,1,1,0,0,0,1,1,1,0,0,0,0
59955,86369,0,1,1,0,0,0,1,1,1,0,1,0,0
62902,65117,0,1,1,0,0,0,1,1,1,1,1,0,0
27854,90567,0,1,1,0,0,0,1,1,1,1,1,1,1
54642,99120,0,1,1,0,0,1,0,0,0,0,0,0,0
44854,51322,0,1,1,0,0,1,0,0,0,0,0,1,0
18700,20868,0,1,1,0,0,1,0,0,0,0,1,0,0
23454,92828,0,1,1,0,0,1,0,0,0,0,1,1,0
49180,72954,0,1,1,0,0,1,0,0,0,1,0,0,0
63256,81889,0,1,1,0,0,1,0,0,0,NA,NA,NA,0
16198,74068,0,1,1,0,0,1,0,0,1,1,1,1,1
10925,11928,0,1,1,0,0,1,0,1,0,0,0,0,0
28450,96716,0,1,1,0,0,1,0,1,0,0,0,1,0
274,34583,0,1,1,0,0,1,0,1,0,0,1,0,0
9603,35700,0,1,1,0,0,1,0,1,0,1,0,0,0
6757,81889,0,1,1,0,0,1,0,1,0,NA,NA,NA,0
75854,91686,0,1,1,0,0,1,0,1,1,1,1,1,1
10016,95794,0,1,1,0,0,1,1,0,0,0,0,0,0
53976,72256,0,1,1,0,0,1,1,0,0,0,0,1,0
69493,73047,0,1,1,0,0,1,1,0,0,0,1,0,0
1632,43561,0,1,1,0,0,1,1,0,0,NA,NA,NA,0
17738,17751,0,1,1,0,0,1,1,0,1,0,0,0,0
55211,85494,0,1,1,0,0,1,1,0,1,0,0,1,0
85494,91772,0,1,1,0,0,1,1,0,1,1,0,0,0
32061,82369,0,1,1,0,0,1,1,1,0,0,0,0,0
18896,75579,0,1,1,0,0,1,1,1,1,0,0,0,0
43025,70941,0,1,1,0,0,1,1,1,1,1,1,1,1
8024,95910,0,1,1,0,1,0,0,0,0,0,0,0,0
3491,84721,0,1,1,0,1,0,0,0,0,0,0,1,0
36663,61985,0,1,1,0,1,0,0,0,0,0,1,0,0
46437,60929,0,1,1,0,1,0,0,0,0,0,1,1,0
22690,66146,0,1,1,0,1,0,0,0,0,1,0,0,0
66049,71401,0,1,1,0,1,0,0,0,0,1,0,1,0
