"id1","id2","X_firstname_","X_lastname_","X_email_","X_addr1_","X_addr2_","X_cityname_","X_postcode_","X_county_","X_nis_","X_b_year_","X_b_month_","X_b_day_","is_match"
31221,86638,0,1,0,0,0,0,0,1,0,0,0,0,0
47130,90965,0,1,0,0,0,0,0,1,0,0,0,1,0
76322,86784,0,1,0,0,0,0,0,1,0,0,1,0,0
48913,82290,0,1,0,0,0,0,0,1,0,0,1,1,0
32770,96208,0,1,0,0,0,0,0,1,0,1,0,0,0
8238,57239,0,1,0,0,0,0,0,1,0,1,0,1,0
7078,60392,0,1,0,0,0,0,0,1,0,1,1,0,0
15432,71584,0,1,0,0,0,0,0,1,0,NA,NA,NA,0
24194,28004,0,1,0,0,0,0,0,1,1,0,0,0,0
41986,88323,0,1,0,0,0,0,0,1,1,1,1,1,1
3534,89075,0,1,0,0,0,0,1,0,0,0,0,0,0
15933,17807,0,1,0,0,0,0,1,0,0,0,0,1,0
73174,98656,0,1,0,0,0,0,1,0,0,0,1,0,0
49500,83010,0,1,0,0,0,0,1,0,0,0,1,1,0
31388,66672,0,1,0,0,0,0,1,0,0,1,0,0,0
14563,71680,0,1,0,0,0,0,1,0,0,1,0,1,0
11393,41638,0,1,0,0,0,0,1,0,0,1,1,0,0
29587,60859,0,1,0,0,0,0,1,0,0,NA,NA,NA,0
36539,45010,0,1,0,0,0,0,1,0,1,0,0,0,0
40041,96915,0,1,0,0,0,0,1,0,1,0,0,1,0
23379,78486,0,1,0,0,0,0,1,0,1,0,1,0,0
24879,26627,0,1,0,0,0,0,1,0,1,0,1,1,0
5119,12254,0,1,0,0,0,0,1,0,1,1,0,0,0
25483,58496,0,1,0,0,0,0,1,0,1,1,0,1,0
87003,92051,0,1,0,0,0,0,1,0,1,1,1,0,0
14354,98983,0,1,0,0,0,0,1,1,0,0,0,0,0
7588,50396,0,1,0,0,0,0,1,1,0,0,0,1,0
12836,21368,0,1,0,0,0,0,1,1,0,0,1,0,0
54930,94752,0,1,0,0,0,0,1,1,0,0,1,1,0
10657,54553,0,1,0,0,0,0,1,1,0,1,0,0,0
13058,98223,0,1,0,0,0,0,1,1,0,1,0,1,0
75864,81867,0,1,0,0,0,0,1,1,0,1,1,0,0
44367,58934,0,1,0,0,0,0,1,1,0,NA,NA,NA,0
58635,97492,0,1,0,0,0,0,1,1,1,0,0,0,0
33090,59376,0,1,0,0,0,0,1,1,1,0,0,1,0
151,5791,0,1,0,0,0,0,1,1,1,0,1,0,0
26696,88983,0,1,0,0,0,0,1,1,1,0,1,1,0
12041,56860,0,1,0,0,0,0,1,1,1,1,0,0,0
29197,84183,0,1,0,0,0,0,1,1,1,1,1,0,0
19453,92571,0,1,0,0,0,0,1,1,1,1,1,1,1
3979,75310,0,1,0,0,0,1,0,0,0,0,0,0,0
7219,75932,0,1,0,0,0,1,0,0,0,0,0,1,0
21193,86182,0,1,0,0,0,1,0,0,0,0,1,0,0
8524,11516,0,1,0,0,0,1,0,0,0,0,1,1,0
31265,80760,0,1,0,0,0,1,0,0,0,1,0,0,0
17438,37419,0,1,0,0,0,1,0,0,0,1,0,1,0
54624,55215,0,1,0,0,0,1,0,0,0,1,1,0,0
53101,77026,0,1,0,0,0,1,0,0,0,NA,NA,NA,0
35829,97562,0,1,0,0,0,1,0,0,1,0,0,0,0
4055,58841,0,1,0,0,0,1,0,1,0,0,0,0,0
7114,58932,0,1,0,0,0,1,0,1,0,0,0,1,0
39300,75646,0,1,0,0,0,1,0,1,0,0,1,0,0
8184,46613,0,1,0,0,0,1,0,1,0,0,1,1,0
8399,59889,0,1,0,0,0,1,0,1,0,1,0,0,0
15339,24432,0,1,0,0,0,1,0,1,0,1,0,1,0
44638,83509,0,1,0,0,0,1,0,1,0,NA,NA,NA,0
40261,95587,0,1,0,0,0,1,0,1,1,0,0,0,0
60434,78638,0,1,0,0,0,1,1,0,0,0,0,0,0
30035,31564,0,1,0,0,0,1,1,0,0,0,0,1,0
14114,96664,0,1,0,0,0,1,1,0,0,0,1,0,0
1954,96664,0,1,0,0,0,1,1,0,0,1,0,0,0
80611,88249,0,1,0,0,0,1,1,0,0,1,0,1,0
34689,90555,0,1,0,0,0,1,1,0,0,1,1,0,0
49862,73897,0,1,0,0,0,1,1,0,1,0,0,0,0
62197,69692,0,1,0,0,0,1,1,0,1,0,0,1,0
36670,44752,0,1,0,0,0,1,1,0,1,0,1,0,0
70678,86990,0,1,0,0,0,1,1,0,1,1,0,0,0
95164,97599,0,1,0,0,0,1,1,0,1,1,1,1,1
14771,88249,0,1,0,0,0,1,1,1,0,0,0,0,0
26612,96766,0,1,0,0,0,1,1,1,0,0,0,1,0
46220,98009,0,1,0,0,0,1,1,1,0,1,0,0,0
12877,65877,0,1,0,0,0,1,1,1,1,0,0,0,0
18355,18430,0,1,0,0,0,1,1,1,1,0,0,1,0
35121,78954,0,1,0,0,0,1,1,1,1,0,1,0,0
21539,98009,0,1,0,0,0,1,1,1,1,1,0,0,0
53638,72838,0,1,0,0,1,0,0,0,0,0,0,0,0
67305,78973,0,1,0,0,1,0,0,0,0,0,0,1,0
47820,98443,0,1,0,0,1,0,0,0,0,0,1,0,0
16168,34039,0,1,0,0,1,0,0,0,0,0,1,1,0
4337,79482,0,1,0,0,1,0,0,0,0,1,0,0,0
50873,62625,0,1,0,0,1,0,0,0,0,1,0,1,0
76526,87861,0,1,0,0,1,0,0,0,0,1,1,0,0
12335,20053,0,1,0,0,1,0,0,0,0,NA,NA,NA,0
7336,61667,0,1,0,0,1,0,0,1,0,0,0,0,0
116,60045,0,1,0,0,1,0,0,1,0,0,0,1,0
4011,70132,0,1,0,0,1,0,0,1,0,0,1,0,0
33067,85001,0,1,0,0,1,0,0,1,0,0,1,1,0
17476,49789,0,1,0,0,1,0,0,1,0,1,0,0,0
52030,64778,0,1,0,0,1,0,0,1,0,1,0,1,0
58792,63448,0,1,0,0,1,0,0,1,0,1,1,0,0
3466,56363,0,1,0,0,1,0,0,1,0,NA,NA,NA,0
33763,70050,0,1,0,0,1,0,0,1,1,0,0,0,0
48275,67959,0,1,0,0,1,0,0,1,1,0,0,1,0
51125,68935,0,1,0,0,1,0,1,0,0,0,0,0,0
22660,50664,0,1,0,0,1,0,1,0,0,0,0,1,0
26239,81218,0,1,0,0,1,0,1,0,0,0,1,0,0
9491,97788,0,1,0,0,1,0,1,0,0,0,1,1,0
54226,61610,0,1,0,0,1,0,1,0,0,1,0,0,0
1842,29162,0,1,0,0,1,0,1,0,0,1,0,1,0
11393,87476,0,1,0,0,1,0,1,0,0,NA,NA,NA,0
20342,83378,0,1,0,0,1,0,1,0,1,0,0,0,0
17869,70065,0,1,0,0,1,0,1,0,1,0,0,1,0
6495,51652,0,1,0,0,1,0,1,0,1,0,1,0,0
12658,29478,0,1,0,0,1,0,1,0,1,1,0,0,0
12724,30766,0,1,0,0,1,0,1,0,1,1,1,0,0
789,73512,0,1,0,0,1,0,1,1,0,0,0,0,0
32978,89961,0,1,0,0,1,0,1,1,0,0,0,1,0
20591,86850,0,1,0,0,1,0,1,1,0,0,1,0,0
14537,18755,0,1,0,0,1,0,1,1,0,1,1,1,0
42888,83417,0,1,0,0,1,0,1,1,1,0,0,0,0
52906,87930,0,1,0,0,1,0,1,1,1,0,1,0,0
34398,73316,0,1,0,0,1,0,1,1,1,1,0,0,0
82922,99939,0,1,0,0,1,0,1,1,1,1,1,0,0
8831,87503,0,1,0,0,1,0,1,1,1,1,1,1,1
8926,40800,0,1,0,0,1,1,0,0,0,0,0,0,0
19740,29362,0,1,0,0,1,1,0,0,0,0,0,1,0
8926,42042,0,1,0,0,1,1,0,0,0,0,1,0,0
31151,44357,0,1,0,0,1,1,0,0,0,0,1,1,0
28336,66091,0,1,0,0,1,1,0,0,0,1,0,0,0
12181,66707,0,1,0,0,1,1,0,0,0,NA,NA,NA,0
6000,81222,0,1,0,0,1,1,0,0,1,0,0,0,0
9038,47939,0,1,0,0,1,1,0,0,1,0,1,0,0
4016,13224,0,1,0,0,1,1,0,0,1,1,1,1,1
18118,52955,0,1,0,0,1,1,0,1,0,0,0,0,0
20663,73593,0,1,0,0,1,1,0,1,0,NA,NA,NA,0
70173,96356,0,1,0,0,1,1,0,1,1,0,0,0,0
58365,94352,0,1,0,0,1,1,0,1,1,0,0,1,0
67725,93815,0,1,0,0,1,1,0,1,1,0,1,0,0
27841,30380,0,1,0,0,1,1,0,1,1,1,1,1,1
3387,54043,0,1,0,0,1,1,1,0,0,0,0,0,0
73283,89091,0,1,0,0,1,1,1,0,0,NA,NA,NA,0
49565,83757,0,1,0,0,1,1,1,0,1,0,0,0,0
43855,53342,0,1,0,0,1,1,1,0,1,0,0,1,0
58777,78242,0,1,0,0,1,1,1,0,1,0,1,0,0
28982,37134,0,1,0,0,1,1,1,0,1,1,0,0,0
66838,88509,0,1,0,0,1,1,1,0,1,1,1,1,1
5197,44869,0,1,0,0,1,1,1,1,0,1,1,1,0
38684,84113,0,1,0,0,1,1,1,1,1,0,0,0,0
27792,87545,0,1,0,0,1,1,1,1,1,0,0,1,0
36980,93405,0,1,0,0,1,1,1,1,1,0,1,0,0
8126,94416,0,1,0,0,1,1,1,1,1,0,1,1,0
89416,94553,0,1,0,0,1,1,1,1,1,1,0,0,0
51634,51967,0,1,0,0,1,1,1,1,1,1,1,1,1
86476,88672,0,1,0,1,0,0,0,0,0,0,0,0,0
10579,69477,0,1,0,1,0,0,0,0,0,0,0,1,0
54273,74683,0,1,0,1,0,0,0,0,0,0,1,0,0
50094,95698,0,1,0,1,0,0,0,0,0,0,1,1,0
26529,98399,0,1,0,1,0,0,0,0,0,1,0,0,0
6421,95783,0,1,0,1,0,0,0,0,0,1,0,1,0
15049,69767,0,1,0,1,0,0,0,0,0,1,1,0,0
87251,99593,0,1,0,1,0,0,0,0,0,NA,NA,NA,0
9390,91728,0,1,0,1,0,0,0,0,1,0,0,0,0
66219,71824,0,1,0,1,0,0,0,1,0,0,0,0,0
30128,63744,0,1,0,1,0,0,0,1,0,0,0,1,0
56144,79130,0,1,0,1,0,0,0,1,0,0,1,0,0
8584,79598,0,1,0,1,0,0,0,1,0,0,1,1,0
44693,86922,0,1,0,1,0,0,0,1,0,1,0,0,0
29143,56305,0,1,0,1,0,0,0,1,0,1,0,1,0
24069,34404,0,1,0,1,0,0,0,1,0,NA,NA,NA,0
69403,93288,0,1,0,1,0,0,0,1,1,0,0,0,0
58464,90355,0,1,0,1,0,0,1,0,0,0,0,0,0
53547,60577,0,1,0,1,0,0,1,0,0,0,0,1,0
62504,86754,0,1,0,1,0,0,1,0,0,0,1,0,0
50033,59493,0,1,0,1,0,0,1,0,0,0,1,1,0
74211,81222,0,1,0,1,0,0,1,0,0,1,0,0,0
34763,73630,0,1,0,1,0,0,1,0,0,1,0,1,0
2612,86079,0,1,0,1,0,0,1,0,0,NA,NA,NA,0
12146,16995,0,1,0,1,0,0,1,0,1,0,0,0,0
22534,79577,0,1,0,1,0,0,1,0,1,0,0,1,0
7479,30566,0,1,0,1,0,0,1,0,1,0,1,0,0
36227,84940,0,1,0,1,0,0,1,0,1,1,0,0,0
50901,85079,0,1,0,1,0,0,1,1,0,0,0,0,0
42493,99639,0,1,0,1,0,0,1,1,0,0,1,0,0
49453,83505,0,1,0,1,0,0,1,1,0,1,0,0,0
32943,42493,0,1,0,1,0,0,1,1,0,1,1,0,0
30655,32245,0,1,0,1,0,0,1,1,0,1,1,1,0
34894,82930,0,1,0,1,0,0,1,1,1,0,0,0,0
22721,36380,0,1,0,1,0,0,1,1,1,0,1,0,0
25378,44817,0,1,0,1,0,0,1,1,1,1,1,1,1
20768,91956,0,1,0,1,0,1,0,0,0,0,0,0,0
71533,87028,0,1,0,1,0,1,0,0,0,0,0,1,0
5437,7188,0,1,0,1,0,1,0,0,0,0,1,0,0
18070,70028,0,1,0,1,0,1,0,0,0,0,1,1,0
8563,71204,0,1,0,1,0,1,0,0,0,1,0,0,0
33927,86202,0,1,0,1,0,1,0,0,0,1,1,0,0
55536,78706,0,1,0,1,0,1,0,0,0,1,1,1,0
52723,72901,0,1,0,1,0,1,0,0,1,0,0,0,0
66451,81136,0,1,0,1,0,1,0,1,0,0,0,0,0
2975,10566,0,1,0,1,0,1,0,1,0,0,1,0,0
66791,70028,0,1,0,1,0,1,0,1,0,NA,NA,NA,0
37377,90767,0,1,0,1,0,1,0,1,1,0,0,0,0
409,1470,0,1,0,1,0,1,0,1,1,0,0,1,0
25607,91868,0,1,0,1,0,1,0,1,1,0,1,0,0
548,15815,0,1,0,1,0,1,0,1,1,0,1,1,0
39358,64927,0,1,0,1,0,1,0,1,1,1,0,0,0
61497,63009,0,1,0,1,0,1,0,1,1,1,1,1,1
2901,34333,0,1,0,1,0,1,1,0,0,0,0,0,0
38140,90736,0,1,0,1,0,1,1,0,0,0,0,1,0
7968,46259,0,1,0,1,0,1,1,0,0,0,1,0,0
69619,94231,0,1,0,1,0,1,1,0,0,1,0,0,0
2455,32145,0,1,0,1,0,1,1,0,0,1,1,1,0
22956,56284,0,1,0,1,0,1,1,0,1,0,0,0,0
42554,97120,0,1,0,1,0,1,1,0,1,0,0,1,0
18392,41302,0,1,0,1,0,1,1,0,1,0,1,0,0
9662,17130,0,1,0,1,0,1,1,0,1,1,0,0,0
52577,64459,0,1,0,1,0,1,1,1,0,0,0,0,0
24698,94949,0,1,0,1,0,1,1,1,0,1,1,1,0
47243,71676,0,1,0,1,0,1,1,1,1,0,0,0,0
5628,87460,0,1,0,1,0,1,1,1,1,0,0,1,0
19181,76354,0,1,0,1,0,1,1,1,1,0,1,0,0
28372,33595,0,1,0,1,0,1,1,1,1,1,0,0,0
70695,94377,0,1,0,1,1,0,0,0,0,0,0,0,0
64093,65542,0,1,0,1,1,0,0,0,0,0,0,1,0
20896,86982,0,1,0,1,1,0,0,0,0,0,1,0,0
4784,18622,0,1,0,1,1,0,0,0,0,0,1,1,0
32074,50088,0,1,0,1,1,0,0,0,0,1,0,0,0
52630,99952,0,1,0,1,1,0,0,0,0,1,1,0,0
23908,51439,0,1,0,1,1,0,0,0,0,NA,NA,NA,0
54619,82550,0,1,0,1,1,0,0,0,1,0,0,0,0
12927,50175,0,1,0,1,1,0,0,0,1,0,0,1,0
66204,71458,0,1,0,1,1,0,0,0,1,0,1,0,0
19857,25003,0,1,0,1,1,0,0,1,0,0,0,0,0
2757,99107,0,1,0,1,1,0,0,1,0,1,0,0,0
4917,53543,0,1,0,1,1,0,0,1,0,1,1,1,0
43805,71307,0,1,0,1,1,0,0,1,1,0,0,0,0
44658,88739,0,1,0,1,1,0,0,1,1,0,1,0,0
68098,74656,0,1,0,1,1,0,0,1,1,1,0,0,0
40511,53146,0,1,0,1,1,0,0,1,1,1,1,1,1
4861,75937,0,1,0,1,1,0,1,0,0,0,0,0,0
22210,56820,0,1,0,1,1,0,1,0,1,0,0,0,0
73526,78633,0,1,0,1,1,0,1,0,1,0,1,0,0
12606,18248,0,1,0,1,1,0,1,0,1,1,0,0,0
35418,84355,0,1,0,1,1,0,1,0,1,1,1,0,0
41595,79053,0,1,0,1,1,0,1,1,0,0,0,0,0
68892,91430,0,1,0,1,1,0,1,1,0,1,1,1,0
33583,58336,0,1,0,1,1,0,1,1,1,0,0,0,0
9415,56605,0,1,0,1,1,0,1,1,1,0,0,1,0
45288,70769,0,1,0,1,1,0,1,1,1,0,1,0,0
2603,91989,0,1,0,1,1,0,1,1,1,1,0,0,0
95643,98835,0,1,0,1,1,0,1,1,1,1,1,0,0
35241,77631,0,1,0,1,1,1,0,0,0,0,0,0,0
35241,92614,0,1,0,1,1,1,0,0,0,0,1,0,0
36922,46338,0,1,0,1,1,1,0,0,0,1,1,1,0
16863,50692,0,1,0,1,1,1,0,0,1,0,0,0,0
81184,97318,0,1,0,1,1,1,0,0,1,0,0,1,0
13859,92247,0,1,0,1,1,1,0,0,1,0,1,0,0
82500,86250,0,1,0,1,1,1,0,1,0,1,1,1,0
59735,70969,0,1,0,1,1,1,0,1,1,0,0,0,0
87573,92673,0,1,0,1,1,1,0,1,1,0,0,1,0
9883,85779,0,1,0,1,1,1,0,1,1,0,1,0,0
1737,22320,0,1,0,1,1,1,0,1,1,0,1,1,0
22312,63921,0,1,0,1,1,1,0,1,1,1,0,0,0
66444,91707,0,1,0,1,1,1,0,1,1,1,1,0,0
85583,86897,0,1,0,1,1,1,1,0,0,1,1,1,0
9164,31063,0,1,0,1,1,1,1,0,1,0,0,0,0
15692,98081,0,1,0,1,1,1,1,0,1,0,0,1,0
32904,84443,0,1,0,1,1,1,1,0,1,0,1,0,0
11645,64453,0,1,0,1,1,1,1,0,1,0,1,1,0
15769,69384,0,1,0,1,1,1,1,0,1,1,0,0,0
14445,96531,0,1,0,1,1,1,1,0,1,1,1,0,0
46519,70435,0,1,0,1,1,1,1,0,1,1,1,1,1
4253,95822,0,1,0,1,1,1,1,1,0,1,1,1,0
24560,57718,0,1,0,1,1,1,1,1,1,0,0,0,0
31195,89213,0,1,0,1,1,1,1,1,1,0,0,1,0
43829,54676,0,1,0,1,1,1,1,1,1,0,1,0,0
21366,98764,0,1,0,1,1,1,1,1,1,0,1,1,0
77186,94955,0,1,0,1,1,1,1,1,1,1,0,0,0
72897,73475,0,1,0,1,1,1,1,1,1,1,0,1,0
17202,89233,0,1,0,1,1,1,1,1,1,1,1,0,0
84488,90929,0,1,0,1,1,1,1,1,1,1,1,1,1
41058,93255,0,1,1,0,0,0,0,0,0,0,0,0,0
43265,47606,0,1,1,0,0,0,0,0,0,0,0,1,0
19089,53618,0,1,1,0,0,0,0,0,0,0,1,0,0
51141,73256,0,1,1,0,0,0,0,0,0,0,1,1,0
880,57376,0,1,1,0,0,0,0,0,0,1,0,0,0
36476,98827,0,1,1,0,0,0,0,0,0,1,0,1,0
20050,98010,0,1,1,0,0,0,0,0,0,1,1,0,0
11905,36131,0,1,1,0,0,0,0,0,0,NA,NA,NA,0
15172,41286,0,1,1,0,0,0,0,1,0,0,0,0,0
66622,79007,0,1,1,0,0,0,0,1,0,0,0,1,0
21010,51426,0,1,1,0,0,0,0,1,0,0,1,0,0
26597,37516,0,1,1,0,0,0,0,1,0,0,1,1,0
13159,29257,0,1,1,0,0,0,0,1,0,1,0,0,0
22141,29932,0,1,1,0,0,0,0,1,0,1,0,1,0
47181,78155,0,1,1,0,0,0,0,1,0,1,1,0,0
38201,80291,0,1,1,0,0,0,0,1,0,NA,NA,NA,0
31657,86276,0,1,1,0,0,0,1,0,0,0,0,0,0
20255,61698,0,1,1,0,0,0,1,0,0,0,0,1,0
65081,82181,0,1,1,0,0,0,1,0,0,0,1,0,0
7901,46845,0,1,1,0,0,0,1,0,0,0,1,1,0
72089,78187,0,1,1,0,0,0,1,0,0,1,0,0,0
8891,75570,0,1,1,0,0,0,1,0,0,1,0,1,0
78118,92771,0,1,1,0,0,0,1,0,0,NA,NA,NA,0
75283,87922,0,1,1,0,0,0,1,0,1,0,0,0,0
46497,84143,0,1,1,0,0,0,1,0,1,0,0,1,0
33939,58534,0,1,1,0,0,0,1,0,1,0,1,0,0
47227,84989,0,1,1,0,0,0,1,0,1,1,0,0,0
39933,75500,0,1,1,0,0,0,1,1,0,0,0,0,0
47887,60683,0,1,1,0,0,0,1,1,0,0,1,0,0
11639,97559,0,1,1,0,0,0,1,1,0,1,0,0,0
25518,85913,0,1,1,0,0,0,1,1,1,0,0,0,0
53190,60683,0,1,1,0,0,0,1,1,1,0,0,1,0
38866,57050,0,1,1,0,0,0,1,1,1,1,1,1,1
16262,97334,0,1,1,0,0,1,0,0,0,0,0,0,0
13049,26695,0,1,1,0,0,1,0,0,0,0,0,1,0
69386,80565,0,1,1,0,0,1,0,0,0,0,1,0,0
54405,97334,0,1,1,0,0,1,0,0,0,1,0,0,0
55891,67174,0,1,1,0,0,1,0,0,0,NA,NA,NA,0
34738,44380,0,1,1,0,0,1,0,0,1,1,1,1,1
81185,99912,0,1,1,0,0,1,0,1,0,0,0,0,0
18535,61354,0,1,1,0,0,1,0,1,1,1,1,1,1
38039,95539,0,1,1,0,0,1,1,0,0,0,0,0,0
4689,21922,0,1,1,0,0,1,1,0,1,0,0,0,0
18659,33206,0,1,1,0,0,1,1,0,1,0,0,1,0
7262,28439,0,1,1,0,0,1,1,0,1,1,1,1,1
4482,93406,0,1,1,0,0,1,1,1,0,0,0,0,0
54204,60356,0,1,1,0,0,1,1,1,1,1,1,1,1
17599,80726,0,1,1,0,1,0,0,0,0,0,0,0,0
66769,76170,0,1,1,0,1,0,0,0,0,0,0,1,0
30300,45930,0,1,1,0,1,0,0,0,0,0,1,0,0
18923,68684,0,1,1,0,1,0,0,0,0,NA,NA,NA,0
6209,87580,0,1,1,0,1,0,0,1,0,0,0,0,0
50540,80726,0,1,1,0,1,0,0,1,0,0,1,0,0
6865,40202,0,1,1,0,1,0,1,0,0,NA,NA,NA,0
4812,66696,0,1,1,0,1,0,1,0,1,1,1,1,1
27781,56926,0,1,1,0,1,0,1,1,1,1,1,1,1
38749,96708,0,1,1,0,1,1,0,1,1,1,1,1,1
43981,80705,0,1,1,0,1,1,1,0,1,1,1,1,1
33550,62387,0,1,1,0,1,1,1,1,1,0,0,0,0
6081,79144,0,1,1,0,1,1,1,1,1,1,1,1,1
11064,24152,0,1,1,1,0,0,0,0,0,0,0,0,0
68797,69585,0,1,1,1,0,0,0,0,0,0,0,1,0
57444,99672,0,1,1,1,0,0,0,0,0,0,1,0,0
2738,10650,0,1,1,1,0,0,0,0,0,0,1,1,0
62387,91981,0,1,1,1,0,0,0,0,0,1,0,0,0
3344,93030,0,1,1,1,0,0,0,0,0,NA,NA,NA,0
38495,57065,0,1,1,1,0,0,0,1,0,0,0,0,0
36929,95198,0,1,1,1,0,0,1,0,0,0,0,0,0
26591,34779,0,1,1,1,0,0,1,0,0,0,0,1,0
23560,79298,0,1,1,1,0,0,1,1,0,0,0,0,0
47418,86456,0,1,1,1,0,0,1,1,1,1,1,1,1
2738,83045,0,1,1,1,0,1,0,0,0,0,0,0,0
7035,68888,0,1,1,1,0,1,0,1,1,1,1,1,1
15138,51912,0,1,1,1,0,1,1,0,1,1,1,1,1
21341,96485,0,1,1,1,0,1,1,1,1,0,1,0,0
18290,52755,0,1,1,1,0,1,1,1,1,1,1,1,1
56900,57251,0,1,1,1,1,0,0,0,0,NA,NA,NA,0
34528,37080,0,1,1,1,1,0,0,1,1,1,1,1,1
10995,52483,0,1,1,1,1,0,1,0,1,1,1,1,1
15024,77316,0,1,1,1,1,0,1,1,1,1,1,1,1
39476,85156,0,1,1,1,1,1,0,0,1,1,1,1,1
7742,77012,0,1,1,1,1,1,0,1,1,0,0,0,0
3605,9406,0,1,1,1,1,1,0,1,1,1,1,1,1
48321,60728,0,1,1,1,1,1,1,0,0,1,1,1,0
43116,43153,0,1,1,1,1,1,1,0,1,1,1,1,1
44135,56956,0,1,1,1,1,1,1,1,1,0,0,0,0
53516,85283,0,1,1,1,1,1,1,1,1,1,0,0,0
8300,85450,0,1,1,1,1,1,1,1,1,1,1,1,1
57350,77620,1,0,0,0,0,1,0,1,1,1,1,1,1
54589,75119,1,0,0,0,0,1,1,0,1,1,1,1,1
65313,83691,1,0,0,0,1,0,0,0,1,1,1,1,1
31138,59832,1,0,0,0,1,0,0,1,1,1,1,1,1
58955,64540,1,0,0,0,1,0,1,0,1,1,1,1,1
45500,67350,1,0,0,0,1,1,0,1,1,1,1,1,1
10275,95103,1,0,0,0,1,1,1,0,1,1,1,1,1
26810,43674,1,0,0,0,1,1,1,1,1,1,1,1,1
80565,82756,1,0,0,1,0,0,0,1,1,1,1,1,1
65652,73663,1,0,0,1,0,0,1,0,1,1,1,1,1
55512,55942,1,0,0,1,0,0,1,1,1,1,1,1,1
37176,48871,1,0,0,1,0,1,0,0,1,1,1,1,1
32248,41470,1,0,0,1,0,1,0,1,1,1,1,1,1
23580,83880,1,0,0,1,0,1,1,0,1,1,1,1,1
6348,36669,1,0,0,1,0,1,1,1,1,1,1,1,1
84169,94090,1,0,0,1,1,0,0,1,1,1,1,1,1
76937,87008,1,0,0,1,1,0,1,0,1,1,1,1,1
13834,43352,1,0,0,1,1,0,1,1,1,1,1,1,1
50899,83510,1,0,0,1,1,1,0,0,1,1,1,1,1
62578,94591,1,0,0,1,1,1,0,1,1,1,1,1,1
33121,63494,1,0,0,1,1,1,1,0,1,1,1,1,1
27916,38883,1,0,0,1,1,1,1,1,1,1,1,1,1
62974,81176,1,0,1,0,0,0,1,0,1,1,1,1,1
20836,21777,1,0,1,0,0,0,1,1,1,1,1,1,1
45427,65151,1,0,1,0,0,1,0,0,1,1,1,1,1
10310,59028,1,0,1,0,0,1,0,1,1,1,1,1,1
